event_id,match_id,event_minute,event_type,event_comment
38,f97c63b6,60',Foul,"Ryan Hollingshead (Los Angeles Football Club) wins a free kick, after being fouled by Paul Rothrock (Seattle Sounders FC)."
37,f97c63b6,59',Substitution,"Substitution: A. Smolyakov out, D. Bouanga in"
36,f97c63b6,57',Goal,Goal! 2:1. Paul Rothrock (Seattle Sounders FC) scored with right footed shot from the central position outside the box with an xG of 2% to the middle left zone. Assisted by Albert Rusnák.
35,f97c63b6,57',Corner,"Corner from the left, (Seattle Sounders FC). Executed by Albert Rusnák."
34,f97c63b6,56',Foul,"Paul Rothrock (Seattle Sounders FC) wins a free kick, after being fouled by Ryan Hollingshead (Los Angeles Football Club)."
33,f97c63b6,56',Foul,"João Paulo Mior (Seattle Sounders FC) wins a free kick, after being fouled by Igor Jesus (Los Angeles Football Club)."
32,f97c63b6,55',Foul,"Adam Saldaña (Los Angeles Football Club) wins a free kick, after being fouled by Albert Rusnák (Seattle Sounders FC)."
31,f97c63b6,53',Foul,"Artem Smolyakov (Los Angeles Football Club) wins a free kick, after being fouled by Kalani Kossa-Rienzi (Seattle Sounders FC)."
30,f97c63b6,52',Attempt Saved,Attempt saved. Yéimar Gómez's (Seattle Sounders FC) with header from the centre of the box with an xG of 3% is saved by Thomas Hasal.
29,f97c63b6,52',Attempt Missed,Jackson Ragen (Seattle Sounders FC) with header from the centre of the box with an xG of 54%.
28,f97c63b6,52',Corner,"Corner from the left, (Seattle Sounders FC). Executed by Albert Rusnák."
27,f97c63b6,50',Foul,"Yaw Yeboah (Los Angeles Football Club) wins a free kick, after being fouled by Jonathan Bell (Seattle Sounders FC)."
26,f97c63b6,HT,Substitution,"Substitution: D. Musovski out, J. Morris in"
25,f97c63b6,HT,Substitution,"Substitution: A. Long out, Marlon in"
24,f97c63b6,HT,Substitution,"Substitution: S. Palencia out, R. Hollingshead in"
23,f97c63b6,HT,Substitution,"Substitution: Mark Delgado out, I. Jesus in"
22,f97c63b6,45'+3,Corner,"Corner from the right, (Seattle Sounders FC). Executed by Jesús Ferreira."
21,f97c63b6,45'+1,Foul,"Jesús Ferreira (Seattle Sounders FC) wins a free kick, after being fouled by Artem Smolyakov (Los Angeles Football Club)."
20,f97c63b6,45',Offside,"Offside, Seattle Sounders FC. Danny Musovski is caught offside."
19,f97c63b6,40',Foul,"Paul Rothrock (Seattle Sounders FC) wins a free kick, after being fouled by Adam Saldaña (Los Angeles Football Club)."
18,f97c63b6,37',Attempt Saved,Attempt blocked. Nathan Ordaz's (Los Angeles Football Club) with left footed shot from the centre of the box with an xG of 50% is blocked by João Paulo Mior.
17,f97c63b6,37',Goal,Goal! 1:1. Nathan Ordaz (Los Angeles Football Club) scored with left footed shot from the centre of the box with an xG of 70% to the lower left central zone.
16,f97c63b6,37',Attempt Saved,Attempt blocked. Mark Delgado's (Los Angeles Football Club) with right footed shot from the centre of the box with an xG of 58% is blocked by Nkosi Tafari.
15,f97c63b6,37',Corner,"Corner from the right, (Los Angeles Football Club). Executed by Artem Smolyakov."
14,f97c63b6,36',Corner,"Corner from the left, (Los Angeles Football Club). Executed by Mark Delgado."
13,f97c63b6,36',Substitution,"Substitution: P. de la Vega out, A. Rusnák in"
12,f97c63b6,25',Corner,"Corner from the left, (Los Angeles Football Club). Executed by Mark Delgado."
11,f97c63b6,23',Foul,"Paul Rothrock (Seattle Sounders FC) wins a free kick, after being fouled by Nkosi Tafari (Los Angeles Football Club)."
10,f97c63b6,18',Foul,"João Paulo Mior (Seattle Sounders FC) wins a free kick, after being fouled by Sergi Palencia (Los Angeles Football Club)."
9,f97c63b6,18',Corner,"Corner from the left, (Los Angeles Football Club). Executed by Mark Delgado."
8,f97c63b6,17',Attempt Saved,Attempt blocked. Nathan Ordaz's (Los Angeles Football Club) with right footed shot from the left side of the box with an xG of 12% is blocked by Kalani Kossa-Rienzi.
7,f97c63b6,16',Foul,"Olivier Giroud (Los Angeles Football Club) wins a free kick, after being fouled by João Paulo Mior (Seattle Sounders FC)."
6,f97c63b6,13',Foul,"Danny Leyva (Seattle Sounders FC) wins a free kick, after being fouled by Adam Saldaña (Los Angeles Football Club)."
5,f97c63b6,11',Goal,Goal! 1:0. Kalani Kossa-Rienzi (Seattle Sounders FC) scored with left footed shot from the centre of the box with an xG of 20% to the middle left zone. Assisted by Jesús Ferreira.
4,f97c63b6,9',Corner,"Corner from the right, (Seattle Sounders FC). Executed by Jesús Ferreira."
3,f97c63b6,8',Foul,"Pedro de la Vega (Seattle Sounders FC) wins a free kick, after being fouled by Eddie Segura (Los Angeles Football Club)."
2,f97c63b6,5',Foul,"Yaw Yeboah (Los Angeles Football Club) wins a free kick, after being fouled by João Paulo Mior (Seattle Sounders FC)."
1,f97c63b6,3',Foul,"Nkosi Tafari (Los Angeles Football Club) wins a free kick, after being fouled by Paul Rothrock (Seattle Sounders FC)."
76,56fecf55,90'+14,Foul,Hannes Wolf (New York City FC) is shown the yellow card for the foul.
75,56fecf55,90'+14,Foul,"Luciano Acosta (FC Cincinnati) wins a free kick, after being fouled by Hannes Wolf (New York City FC)."
74,56fecf55,90'+13,Corner,"Corner from the right, (New York City FC). Executed by Hannes Wolf."
73,56fecf55,90'+12,Attempt Saved,Attempt saved. Mounsef Bakrar's (New York City FC) with right footed shot from the left half-space outside the box with an xG of 15% is saved by Roman Celentano.
72,56fecf55,90'+11,Foul,"Nicholas Gioacchini (FC Cincinnati) wins a free kick, after being fouled by Justin Haak (New York City FC)."
71,56fecf55,90'+10,Foul,"Yamil Asad (FC Cincinnati) wins a free kick, after being fouled by Tayvon Gray (New York City FC)."
70,56fecf55,90'+9,Substitution,"Substitution: S. Rodríguez out, S. Tanasijević in"
69,56fecf55,90'+8,Attempt Saved,Attempt saved. Tayvon Gray's (New York City FC) with right footed shot from the right side of the box with an xG of 12% is saved by Roman Celentano.
68,56fecf55,90'+6,Goal,Goal! 3:2. Corey Baird (FC Cincinnati) scored with right footed shot from the centre of the box with an xG of 17% to the lower left central zone.
67,56fecf55,90'+6,Attempt Saved,Attempt blocked. Nicholas Gioacchini's (FC Cincinnati) with header from the centre of the box with an xG of 10% is blocked by Birk Risa.
66,56fecf55,90'+6,Corner,"Corner from the left, (FC Cincinnati). Executed by Yamil Asad."
65,56fecf55,90'+1,Yellow Card,Tayvon Gray (New York City FC) is shown the yellow card for .
64,56fecf55,90'+1,Foul,Foul by Tayvon Gray (New York City FC).
63,56fecf55,90'+1,Substitution,"Substitution: D. Yedlin out, K. Keller in"
62,56fecf55,86',Attempt Missed,Attempt missed. Ian Murphy's (FC Cincinnati) with header from the centre of the box with an xG of 10% misses to the right.
61,56fecf55,86',Corner,"Corner from the left, (FC Cincinnati). Executed by Luciano Acosta."
60,56fecf55,85',Substitution,"Substitution: M. Moralez out, B. Risa in"
59,56fecf55,85',Substitution,"Substitution: M. Ilenic out, T. Gray in"
58,56fecf55,84',Yellow Card,Andrés Perea (New York City FC) is shown the yellow card for poor sportsmanship.
57,56fecf55,84',Foul,"Yamil Asad (FC Cincinnati) wins a free kick, after being fouled by Maxi Moralez (New York City FC)."
56,56fecf55,81',Substitution,"Substitution: L. Orellano out, C. Baird in"
55,56fecf55,81',Substitution,"Substitution: Y. Kubo out, N. Gioacchini in"
54,56fecf55,80',Foul,"Santiago Rodríguez (New York City FC) wins a free kick, after being fouled by DeAndre Yedlin (FC Cincinnati)."
53,56fecf55,79',Foul,"Hannes Wolf (New York City FC) wins a free kick, after being fouled by Ian Murphy (FC Cincinnati)."
52,56fecf55,76',Substitution,"Substitution: A. Martínez out, M. Bakrar in"
51,56fecf55,75',Penalty Goal,Goal! 3:1. Santiago Rodríguez (New York City FC) scored from penalty with right footed shot with an xG of 77% to the middle left zone.
50,56fecf55,70',Foul,"Andrés Perea (New York City FC) wins a free kick, after being fouled by Ian Murphy (FC Cincinnati)."
49,56fecf55,69',Corner,Goal! 2:1. Luciano Acosta (FC Cincinnati) scored from penalty with right footed shot with an xG of 77% to the top right corner.
48,56fecf55,66',Yellow Card,Thiago Martins (New York City FC) is shown the yellow card for .
47,56fecf55,66',Foul,Foul by Thiago Martins (New York City FC).
46,56fecf55,65',Goal,Goal! 2:0. Alonso Martínez (New York City FC) scored with right footed shot from the central position outside the box with an xG of 17% to the upper right central zone. Assisted by Santiago Rodríguez.
45,56fecf55,61',Substitution,"Substitution: A. Powell out, I. Murphy in"
44,56fecf55,60',Foul,"Maxi Moralez (New York City FC) wins a free kick, after being fouled by Obinna Nwobodo (FC Cincinnati)."
43,56fecf55,59',Foul,"Alvas Powell (FC Cincinnati) wins a free kick, after being fouled by Santiago Rodríguez (New York City FC)."
42,56fecf55,58',Attempt Saved,Attempt blocked. Luciano Acosta's (FC Cincinnati) with right footed shot from the central position outside the box with an xG of 4% is blocked by Justin Haak.
41,56fecf55,57',Attempt Saved,Attempt saved. Justin Haak's (New York City FC) with header from the centre of the box with an xG of 6% is saved by Roman Celentano.
40,56fecf55,57',Corner,"Corner from the right, (New York City FC). Executed by Hannes Wolf."
39,56fecf55,55',Attempt Saved,Attempt saved. Yuya Kubo's (FC Cincinnati) with right footed shot from the centre of the box with an xG of 6% is saved by Matt Freese.
38,56fecf55,53',Corner,"Corner from the right, (New York City FC). Executed by Hannes Wolf."
37,56fecf55,50',Attempt Missed,Attempt missed. Kevin Kelsy's (FC Cincinnati) with header from the centre of the box with an xG of 9% goes over to the right.
36,56fecf55,49',Foul,"Luca Orellano (FC Cincinnati) wins a free kick, after being fouled by James Sands (New York City FC)."
35,56fecf55,47',Attempt Missed,Attempt missed. Alonso Martínez's (New York City FC) with right footed shot from the centre of the box with an xG of 8% misses to the left.
34,56fecf55,46',Offside,"Offside, FC Cincinnati. Luciano Acosta is caught offside."
33,56fecf55,HT,Substitution,"Substitution: T. Hadebe out, Y. Asad in"
32,56fecf55,45'+2,Foul,"Alvas Powell (FC Cincinnati) wins a free kick, after being fouled by Andrés Perea (New York City FC)."
31,56fecf55,44',Foul,"Maxi Moralez (New York City FC) wins a free kick, after being fouled by Luciano Acosta (FC Cincinnati)."
30,56fecf55,43',Attempt Saved,Attempt blocked. Kevin Kelsy's (FC Cincinnati) with left footed shot from the centre of the box with an xG of 12% is blocked by Mitja Ilenic.
29,56fecf55,42',Offside,"Offside, New York City FC. Hannes Wolf is caught offside."
28,56fecf55,41',Foul,James Sands (New York City FC) is shown the yellow card for the foul.
27,56fecf55,41',Attempt Missed,Attempt missed. Luca Orellano's (FC Cincinnati) with left footed shot from the centre of the box with an xG of 9% misses to the right.
26,56fecf55,39',Attempt Missed,Attempt missed. Alonso Martínez's (New York City FC) with right footed shot from the central position outside the box with an xG of 4% goes over.
25,56fecf55,37',Foul,"Luca Orellano (FC Cincinnati) wins a free kick, after being fouled by Hannes Wolf (New York City FC)."
24,56fecf55,34',Foul,Kevin Kelsy (FC Cincinnati) is shown the yellow card for the foul.
23,56fecf55,34',Foul,"James Sands (New York City FC) wins a free kick, after being fouled by Kevin Kelsy (FC Cincinnati)."
22,56fecf55,33',Foul,"Teenage Hadebe (FC Cincinnati) wins a free kick, after being fouled by Justin Haak (New York City FC)."
21,56fecf55,33',Corner,"Corner from the right, (New York City FC). Executed by Hannes Wolf."
20,56fecf55,30',Foul,"Justin Haak (New York City FC) wins a free kick, after being fouled by Luciano Acosta (FC Cincinnati)."
19,56fecf55,26',Foul,"Yuya Kubo (FC Cincinnati) wins a free kick, after being fouled by Thiago Martins (New York City FC)."
18,56fecf55,26',Foul,"Obinna Nwobodo (FC Cincinnati) wins a free kick, after being fouled by Santiago Rodríguez (New York City FC)."
17,56fecf55,25',Foul,Foul by DeAndre Yedlin (FC Cincinnati).
16,56fecf55,24',Attempt Saved,Attempt saved. Santiago Rodríguez's (New York City FC) with left footed shot from the central position outside the box with an xG of 4% is saved by Roman Celentano.
15,56fecf55,21',Attempt Saved,Attempt saved. Hannes Wolf's (New York City FC) with right footed shot from the left half-space outside the box with an xG of 5% is saved by Roman Celentano.
14,56fecf55,20',Attempt Missed,Attempt missed. Yuya Kubo's (FC Cincinnati) with right footed shot from the central position outside the box with an xG of 3% misses to the left.
13,56fecf55,20',Foul,"Santiago Rodríguez (New York City FC) wins a free kick, after being fouled by DeAndre Yedlin (FC Cincinnati)."
12,56fecf55,19',Corner,"Corner from the left, (New York City FC). Executed by Santiago Rodríguez."
11,56fecf55,19',Attempt Saved,Attempt blocked. Kevin O'Toole's (New York City FC) with header from the centre of the box with an xG of 9% is blocked by DeAndre Yedlin.
10,56fecf55,16',Corner,Goal! 1:0. Mitja Ilenic (New York City FC) scored with right footed shot from the right half-space outside the box with an xG of 3% to the bottom left corner. Assisted by Maxi Moralez.
9,56fecf55,15',Foul,"Santiago Rodríguez (New York City FC) wins a free kick, after being fouled by Obinna Nwobodo (FC Cincinnati)."
8,56fecf55,14',Foul,"Luciano Acosta (FC Cincinnati) wins a free kick, after being fouled by James Sands (New York City FC)."
7,56fecf55,13',Attempt Missed,Attempt missed. Luciano Acosta's (FC Cincinnati) with right footed shot from the central position outside the box with an xG of 3% goes over.
6,56fecf55,12',Corner,"Corner from the left, (New York City FC). Executed by Santiago Rodríguez."
5,56fecf55,12',Attempt Saved,Attempt saved. Hannes Wolf's (New York City FC) with left footed shot from the central position outside the box with an xG of 3% is saved by Roman Celentano.
4,56fecf55,11',Attempt Saved,Attempt saved. Kevin Kelsy's (FC Cincinnati) with left footed shot from the right half-space outside the box with an xG of 3% is saved by Matt Freese.
3,56fecf55,7',Foul,Foul by Kevin Kelsy (FC Cincinnati).
2,56fecf55,6',Foul,"Obinna Nwobodo (FC Cincinnati) wins a free kick, after being fouled by Maxi Moralez (New York City FC)."
1,56fecf55,6',Attempt Saved,Attempt saved. Obinna Nwobodo's (FC Cincinnati) with right footed shot from the central position outside the box with an xG of 4% is saved by Matt Freese.
78,0fcc6367,90'+6,Foul,"Micael dos Santos Silva (Houston Dynamo FC) wins a free kick, after being fouled by Anderson Julio (Real Salt Lake)."
77,0fcc6367,90'+5,Attempt Missed,Attempt missed. Sebastian Kowalczyk's (Houston Dynamo FC) with right footed shot from the left side of the box with an xG of 9% misses to the right.
76,0fcc6367,90'+4,Yellow Card,Justen Glad (Real Salt Lake) is shown the yellow card for poor sportsmanship.
75,0fcc6367,90'+1,Foul,"Sebastián Ferreira (Houston Dynamo FC) wins a free kick, after being fouled by Philip Quinton (Real Salt Lake)."
74,0fcc6367,90',Attempt Missed,Attempt missed. Justen Glad's (Real Salt Lake) with header from the centre of the box with an xG of 4% misses to the left.
73,0fcc6367,89',Foul,"Cristian Arango (Real Salt Lake) wins a free kick, after being fouled by McKinze Gaines (Houston Dynamo FC)."
